,rxn_id,rxn_smiles,solvent,temp,E_r,E_act,H_r,H_act,G_r,G_act
62,73,[CH2-:9][N+:10]#[C:11][C:12](=[O:13])[NH:14][CH3:15].[F:1][C:2]1=[CH:3][CH:4]2[CH2:5][CH2:6][CH:7]1[CH2:8]2>>[F:1][C:2]12[CH:3]([CH:4]3[CH2:5][CH2:6][CH:7]1[CH2:8]3)[C:11]([C:12](=[O:13])[NH:14][CH3:15])=[N:10][CH2:9]2,water,298.15,-84.08921066144116,4.321871101052799,-79.76992255889502,4.399791144742981,-65.92568266265953,15.650014255362608
63,74,[CH2-:9][N+:10]#[C:11][C:12](=[O:13])[NH:14][CH3:15].[F:1][C:2]1=[CH:3][CH:4]2[CH2:5][CH2:6][CH:7]1[CH2:8]2>>[F:1][C:2]12[CH:3]([CH:4]3[CH2:5][CH2:6][CH:7]1[CH2:8]3)[CH2:9][N:10]=[C:11]2[C:12](=[O:13])[NH:14][CH3:15],water,298.15,-81.19328832404217,3.688577872209613,-76.76450524010593,3.7429203197389938,-62.827627948566914,15.297343111329251
64,75,[CH3:5][C:6]([C:7]#[N:8])=[NH+:9][N-:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1.[NH2:1][C:2]#[C:3][F:4]>>[NH2:1][C:2]1=[C:3]([F:4])[C:6]([CH3:5])([C:7]#[N:8])[NH:9][N:10]1[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,water,298.15,-65.98642076757041,4.9312593566014735,-63.245394007713756,4.997823243445399,-49.07465799161003,17.67885138137168
65,76,[CH3:5][C:6]([C:7]#[N:8])=[NH+:9][N-:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1.[NH2:1][C:2]#[C:3][F:4]>>[NH2:1][C:2]1=[C:3]([F:4])[N:10]([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[NH:9][C:6]1([CH3:5])[C:7]#[N:8],water,298.15,-73.53680363990594,7.339279900054808,-70.50407765322117,7.9247057608055345,-56.48199082854653,20.4871914063576
66,77,[CH3:4][O:5][C:6](=[O:7])[C-:8]([CH3:9])[O+:10]=[C:11]([CH3:12])[C:13]([CH3:14])=[O:15].[CH:1]#[C:2][CH3:3]>>[CH:1]1=[C:2]([CH3:3])[C:11]([CH3:12])([C:13]([CH3:14])=[O:15])[O:10][C:8]1([C:6]([O:5][CH3:4])=[O:7])[CH3:9],water,298.15,-81.1782720224007,1.3926593861851793,-77.74383088393012,2.0932982865843206,-64.93612900094459,13.28564364576996
67,78,[CH3:4][O:5][C:6](=[O:7])[C-:8]([CH3:9])[O+:10]=[C:11]([CH3:12])[C:13]([CH3:14])=[O:15].[CH:1]#[C:2][CH3:3]>>[CH:1]1=[C:2]([CH3:3])[C:8]([C:6]([O:5][CH3:4])=[O:7])([CH3:9])[O:10][C:11]1([CH3:12])[C:13]([CH3:14])=[O:15],water,298.15,-81.01886641816674,1.9643587951412984,-77.45632503827109,2.781516905887999,-64.36535241909229,14.271153794696232
68,81,[CH2-:4][N+:5]([CH3:6])=[C:7]([C:8]([CH3:9])=[O:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1.[CH:1]#[C:2][CH3:3]>>[CH:1]1=[C:2]([CH3:3])[CH2:4][N:5]([CH3:6])[C:7]1([C:8]([CH3:9])=[O:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,water,298.15,-58.95018903783227,10.946826846444138,-55.998060217628584,11.564574646573757,-43.86121800222416,22.442453469565987
69,82,[CH2-:4][N+:5]([CH3:6])=[C:7]([C:8]([CH3:9])=[O:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1.[CH:1]#[C:2][CH3:3]>>[CH:1]1=[C:2]([CH3:3])[C:7]([C:8]([CH3:9])=[O:10])([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[N:5]([CH3:6])[CH2:4]1,water,298.15,-58.77860661240363,8.91874195408661,-55.68381921477269,9.457377044289467,-43.21578096685415,20.34783468522847
70,83,[CH3:10][C:11]([CH3:12])=[N+:13]([CH3:14])[O-:15].[NH2:1][C:2]1=[C:3]([F:4])[CH:5]2[CH2:6][CH2:7][CH:8]1[CH2:9]2>>[NH2:1][C:2]12[C:3]([F:4])([CH:5]3[CH2:6][CH2:7][CH:8]1[CH2:9]3)[O:15][N:13]([CH3:14])[C:11]2([CH3:10])[CH3:12],water,298.15,-21.036790133474128,23.55482438293925,-18.451285702435374,24.209866787591675,-2.7467233734409118,38.10012240982537
71,84,[CH3:10][C:11]([CH3:12])=[N+:13]([CH3:14])[O-:15].[NH2:1][C:2]1=[C:3]([F:4])[CH:5]2[CH2:6][CH2:7][CH:8]1[CH2:9]2>>[NH2:1][C:2]12[C:3]([F:4])([CH:5]3[CH2:6][CH2:7][CH:8]1[CH2:9]3)[C:11]([CH3:10])([CH3:12])[N:13]([CH3:14])[O:15]2,water,298.15,-24.150769502940516,14.275686795154218,-21.470503355913735,14.607761228627059,-6.030375735270619,28.158791674841005
72,85,[CH2-:9][NH+:10]=[C:11]([CH3:12])[C:13](=[O:14])[O:15][CH3:16].[CH:1]#[C:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1>>[CH:1]1=[C:2]([c:3]2[cH:4][cH:5][cH:6][cH:7][cH:8]2)[CH2:9][NH:10][C:11]1([CH3:12])[C:13](=[O:14])[O:15][CH3:16],water,298.15,-61.839459147305874,7.956636898322652,-58.07047058603622,8.605213809578553,-44.930545115092485,20.155791709079747
73,86,[CH2-:9][NH+:10]=[C:11]([CH3:12])[C:13](=[O:14])[O:15][CH3:16].[CH:1]#[C:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1>>[CH:1]1=[C:2]([c:3]2[cH:4][cH:5][cH:6][cH:7][cH:8]2)[C:11]([CH3:12])([C:13](=[O:14])[O:15][CH3:16])[NH:10][CH2:9]1,water,298.15,-59.4727481799151,2.7876160846580387,-55.75416803608061,3.44456689451529,-42.3601395732299,15.484566741124024
74,87,[CH2:1]=[C:2]([NH2:3])[NH2:4].[CH3:5][NH:6][C:7](=[O:8])[C:9](=[NH+:10][O-:11])[C:12](=[O:13])[O:14][CH3:15]>>[CH2:1]1[C:2]([NH2:3])([NH2:4])[C:9]([C:7]([NH:6][CH3:5])=[O:8])([C:12](=[O:13])[O:14][CH3:15])[NH:10][O:11]1,water,298.15,-11.62581845278289,10.474134627154204,-8.31313081604013,11.03089044504042,4.10950210955113,22.830524427146415
75,88,[CH2:1]=[C:2]([NH2:3])[NH2:4].[CH3:5][NH:6][C:7](=[O:8])[C:9](=[NH+:10][O-:11])[C:12](=[O:13])[O:14][CH3:15]>>[CH2:1]1[C:2]([NH2:3])([NH2:4])[O:11][NH:10][C:9]1([C:7]([NH:6][CH3:5])=[O:8])[C:12](=[O:13])[O:14][CH3:15],water,298.15,-25.146659041262673,0.8724239117945719,-22.012566271183886,1.3467672595550788,-9.100835839924242,13.535520139610387
76,89,[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][NH2:7].[CH3:8][C:9]([C:10]#[N:11])=[NH+:12][C-:13]([CH3:14])[C:15]#[N:16]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([NH2:7])[C:13]([CH3:14])([C:15]#[N:16])[NH:12][C:9]1([CH3:8])[C:10]#[N:11],water,298.15,-68.59657340785223,6.877434809677498,-65.61138798683777,7.805047268973369,-49.98625702478306,21.302470279438445
77,90,[CH3:1][C:2]#[C:3][F:4].[CH3:5][NH:6][C:7](=[O:8])[C:9](=[NH+:10][CH-:11][C:12]#[N:13])[C:14]([CH3:15])=[O:16]>>[CH3:1][C:2]1=[C:3]([F:4])[C:9]([C:7]([NH:6][CH3:5])=[O:8])([C:14]([CH3:15])=[O:16])[NH:10][CH:11]1[C:12]#[N:13],water,298.15,-69.49331895932008,8.42365203929886,-66.68215219606158,9.185669378866802,-54.66515195407658,20.904193084864705
78,91,[CH3:1][C:2]#[C:3][F:4].[CH3:5][NH:6][C:7](=[O:8])[C:9](=[NH+:10][CH-:11][C:12]#[N:13])[C:14]([CH3:15])=[O:16]>>[CH3:1][C:2]1=[C:3]([F:4])[CH:11]([C:12]#[N:13])[NH:10][C:9]1([C:7]([NH:6][CH3:5])=[O:8])[C:14]([CH3:15])=[O:16],water,298.15,-66.14246417600047,5.068013751266194,-63.47471656976547,5.621869075468966,-51.37239563982229,17.256123060102045
79,92,[CH3:10][C-:11]([C:12]#[N:13])[O+:14]=[CH:15][C:16]#[N:17].[NH2:1][C:2]#[C:3][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1>>[NH2:1][C:2]1=[C:3]([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:11]([CH3:10])([C:12]#[N:13])[O:14][CH:15]1[C:16]#[N:17],water,298.15,-94.54292738531093,-2.8028520145756306,-90.35451588388648,-2.0014846043256327,-75.04764993801825,10.80450999781679
80,93,[CH3:10][C-:11]([C:12]#[N:13])[O+:14]=[CH:15][C:16]#[N:17].[NH2:1][C:2]#[C:3][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1>>[NH2:1][C:2]1=[C:3]([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[CH:15]([C:16]#[N:17])[O:14][C:11]1([CH3:10])[C:12]#[N:13],water,298.15,-95.18960601879839,-0.9528216805454952,-91.01255579404695,0.008447571686357722,-75.7290558513956,12.912029857194012
81,94,[CH3:10][N-:11][NH+:12]=[C:13]([C:14]#[N:15])[C:16]#[N:17].[N:1]#[C:2][C:3]1=[CH:4][CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[N:1]#[C:2][C:3]12[CH:4]([CH:5]3[CH:6]=[CH:7][CH:8]1[O:9]3)[C:13]([C:14]#[N:15])([C:16]#[N:17])[NH:12][N:11]2[CH3:10],water,298.15,-26.523749917459195,13.724348186082224,-23.973682728200387,14.281764280560461,-9.359124438628225,27.994604551773524
82,95,[CH3:10][N-:11][NH+:12]=[C:13]([C:14]#[N:15])[C:16]#[N:17].[N:1]#[C:2][C:3]1=[CH:4][CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[N:1]#[C:2][C:3]1=[CH:4][CH:5]2[CH:6]3[CH:7]([CH:8]1[O:9]2)[C:13]([C:14]#[N:15])([C:16]#[N:17])[NH:12][N:11]3[CH3:10],water,298.15,-40.57290328239516,5.228532557234284,-37.12800792581402,5.943486480979701,-22.646724202361995,19.572652101984946
83,96,[CH3:10][N-:11][NH+:12]=[C:13]([C:14]#[N:15])[C:16]#[N:17].[N:1]#[C:2][C:3]1=[CH:4][CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[N:1]#[C:2][C:3]12[CH:4]([CH:5]3[CH:6]=[CH:7][CH:8]1[O:9]3)[N:11]([CH3:10])[NH:12][C:13]2([C:14]#[N:15])[C:16]#[N:17],water,298.15,-32.86809472099583,3.2504112243908065,-30.04305003441953,3.952002919291973,-15.41206115724916,17.68316402874353
84,97,[CH3:10][N-:11][NH+:12]=[C:13]([C:14]#[N:15])[C:16]#[N:17].[N:1]#[C:2][C:3]1=[CH:4][CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[N:1]#[C:2][C:3]1=[CH:4][CH:5]2[CH:6]3[CH:7]([CH:8]1[O:9]2)[N:11]([CH3:10])[NH:12][C:13]3([C:14]#[N:15])[C:16]#[N:17],water,298.15,-35.9833849578018,11.95270508052253,-32.85892624285964,12.552619252281925,-18.25341431520518,26.10978038531342
85,99,[CH3:1][C:2](=[O:3])[C:4]#[C:5][NH2:6].[CH3:7][O:8][C:9](=[O:10])[N:11]=[N+:12]([CH3:13])[N-:14][C:15]#[N:16]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([NH2:6])[N:14]([C:15]#[N:16])[N:12]([CH3:13])[N:11]1[C:9]([O:8][CH3:7])=[O:10],water,298.15,-52.19427394790757,13.206677342827806,-49.40662031309733,13.377891794485633,-34.54838174553358,26.660796587336712
86,100,[CH3:1][C:2](=[O:3])[C:4]#[C:5][NH2:6].[CH3:7][O:8][C:9](=[O:10])[N:11]=[N+:12]([CH3:13])[N-:14][C:15]#[N:16]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([NH2:6])[N:11]([C:9]([O:8][CH3:7])=[O:10])[N:12]([CH3:13])[N:14]1[C:15]#[N:16],water,298.15,-54.93030498866827,14.165691914441588,-52.09880590007206,14.775550396761034,-36.838983296284766,29.221391847067412
87,101,[CH3:1][C:2](=[O:3])[C:4]#[C:5][Cl:6].[CH3:7][C-:8]([C:9]#[N:10])[O+:11]=[C:12]([C:13]#[N:14])[C:15]#[N:16]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([Cl:6])[C:12]([C:13]#[N:14])([C:15]#[N:16])[O:11][C:8]1([CH3:7])[C:9]#[N:10],water,298.15,-79.25465929985235,-1.216966146148328,-76.27768349497047,-0.8554642913638293,-61.50197636161213,11.831835747200772
88,102,[CH3:1][C:2](=[O:3])[C:4]#[C:5][Cl:6].[CH3:7][C-:8]([C:9]#[N:10])[O+:11]=[C:12]([C:13]#[N:14])[C:15]#[N:16]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([Cl:6])[C:8]([CH3:7])([C:9]#[N:10])[O:11][C:12]1([C:13]#[N:14])[C:15]#[N:16],water,298.15,-82.06617408277653,0.42274497506368874,-79.10419804951621,0.7972263135647474,-64.20760760149359,13.297472777458475
89,103,[CH2-:10][N+:11]#[C:12][C:13](=[O:14])[NH:15][CH3:16].[CH3:1][C:2]1=[C:3]([CH3:4])[CH:5]2[CH2:6][CH2:7][CH:8]1[CH2:9]2>>[CH3:1][C:2]12[C:3]([CH3:4])([CH:5]3[CH2:6][CH2:7][CH:8]1[CH2:9]3)[CH2:10][N:11]=[C:12]2[C:13](=[O:14])[NH:15][CH3:16],water,298.15,-72.89973405896278,14.365672908713105,-68.2472333196161,14.718918952569348,-52.9606514010568,27.353254478983946
90,104,[CH2:8]=[O+:9][C-:10]([C:11]([CH3:12])=[O:13])[C:14]([CH3:15])=[O:16].[CH3:1][C:2]#[C:3][C:4](=[O:5])[NH:6][CH3:7]>>[CH3:1][C:2]1=[C:3]([C:4](=[O:5])[NH:6][CH3:7])[CH2:8][O:9][C:10]1([C:11]([CH3:12])=[O:13])[C:14]([CH3:15])=[O:16],water,298.15,-79.85287223915122,-4.754888406223056,-76.61202642232787,-3.9239079672977124,-62.92821081412448,9.004081128552333
91,105,[CH2:8]=[O+:9][C-:10]([C:11]([CH3:12])=[O:13])[C:14]([CH3:15])=[O:16].[CH3:1][C:2]#[C:3][C:4](=[O:5])[NH:6][CH3:7]>>[CH3:1][C:2]1=[C:3]([C:4](=[O:5])[NH:6][CH3:7])[C:10]([C:11]([CH3:12])=[O:13])([C:14]([CH3:15])=[O:16])[O:9][CH2:8]1,water,298.15,-77.79825687373165,-3.0981830734506874,-74.68522937741676,-2.26075675301805,-60.69774435075541,10.878794608238657
92,106,[CH:1]#[C:2][C:3](=[O:4])[NH:5][CH3:6].[N:7]#[C:8][CH:9]=[O+:10][CH-:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH:1]1=[C:2]([C:3](=[O:4])[NH:5][CH3:6])[CH:11]([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[O:10][CH:9]1[C:8]#[N:7],water,298.15,-95.3012669371665,-5.098003056567943,-91.17551161022901,-4.288207031195547,-77.55556093916717,8.070255542791124
93,107,[CH:1]#[C:2][C:3](=[O:4])[NH:5][CH3:6].[N:7]#[C:8][CH:9]=[O+:10][CH-:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH:1]1=[C:2]([C:3](=[O:4])[NH:5][CH3:6])[CH:9]([C:8]#[N:7])[O:10][CH:11]1[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1,water,298.15,-94.72777410605201,-4.249860623836977,-90.53252074856911,-3.5434311203297653,-77.0831058154325,9.462376475896523
94,108,[CH3:7][C:8]#[N+:9][C-:10]([C:11]#[N:12])[C:13](=[O:14])[O:15][CH3:16].[NH2:1]/[C:2]([F:3])=[C:4](\[NH2:5])[F:6]>>[NH2:1][C@@:2]1([F:3])[C@:4]([NH2:5])([F:6])[C:10]([C:11]#[N:12])([C:13](=[O:14])[O:15][CH3:16])[N:9]=[C:8]1[CH3:7],water,298.15,-52.67653254904944,-2.1204310690586006,-49.7428804182862,-1.6964578608461165,-34.51195352838629,10.774644992865733
95,109,[CH2:10]=[N+:11]([CH3:12])[N-:13][C:14]([CH3:15])=[O:16].[F:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[F:1][C:2]12[C:3]([F:4])([CH:5]3[CH:6]=[CH:7][CH:8]1[O:9]3)[N:13]([C:14]([CH3:15])=[O:16])[N:11]([CH3:12])[CH2:10]2,water,298.15,-68.36428885334333,5.569716988446677,-65.34326949611018,6.150742816419553,-50.874744873682666,18.6564092628099
96,110,[CH2:10]=[N+:11]([CH3:12])[N-:13][C:14]([CH3:15])=[O:16].[F:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[F:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]3[CH:7]([CH:8]1[O:9]2)[N:13]([C:14]([CH3:15])=[O:16])[N:11]([CH3:12])[CH2:10]3,water,298.15,-56.11881922773313,7.291908582372531,-52.20223742362645,8.160788194200322,-38.58046201911324,20.91063188706133
97,111,[CH3:5][NH:6][C:7](=[O:8])[c:9]1[nH+:10][c-:11]([CH3:12])[c:13](=[O:14])[o:15]1.[NH2:1][C:2]#[C:3][Cl:4]>>[NH2:1][C:2]1=[C:3]([Cl:4])[C:11]2([CH3:12])[NH:10][C:9]1([C:7]([NH:6][CH3:5])=[O:8])[O:15][C:13]2=[O:14],water,298.15,-50.00417050210467,8.05152511591507,-47.06814967083241,8.937268885131024,-32.23358242856385,22.25617857762006
98,112,[CH3:5][NH:6][C:7](=[O:8])[c:9]1[nH+:10][c-:11]([CH3:12])[c:13](=[O:14])[o:15]1.[NH2:1][C:2]#[C:3][Cl:4]>>[NH2:1][C:2]1=[C:3]([Cl:4])[C:9]2([C:7]([NH:6][CH3:5])=[O:8])[NH:10][C:11]1([CH3:12])[C:13](=[O:14])[O:15]2,water,298.15,-50.0780202094714,10.467394547975442,-47.226437587143536,11.320178808676237,-33.17549963688145,23.6403435898668
99,113,[CH3:11][C:12](=[O:13])[C-:14]([CH3:15])[N+:16]#[N:17].[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][C:2]12[C:3]([C:4]#[N:5])([CH:6]3[CH:7]=[CH:8][CH:9]1[O:10]3)[C:14]([C:12]([CH3:11])=[O:13])([CH3:15])[N:16]=[N:17]2,water,298.15,-31.400632440574277,11.462989784327682,-28.64529029097133,11.919655292854484,-13.30932074693057,25.290361627178545
100,114,[CH3:11][C:12](=[O:13])[C-:14]([CH3:15])[N+:16]#[N:17].[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]3[CH:8]([CH:9]1[O:10]2)[C:14]([C:12]([CH3:11])=[O:13])([CH3:15])[N:16]=[N:17]3,water,298.15,-40.52761655111297,10.118712633597571,-36.983079921166635,10.818159238369189,-22.607629000989142,23.940913925331127
101,115,[CH3:11][C:12](=[O:13])[C-:14]([CH3:15])[N+:16]#[N:17].[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][C:2]12[C:3]([C:4]#[N:5])([CH:6]3[CH:7]=[CH:8][CH:9]1[O:10]3)[N:17]=[N:16][C:14]2([C:12]([CH3:11])=[O:13])[CH3:15],water,298.15,-26.149635671613947,11.655442547437966,-23.292533502078445,12.383956217674832,-7.9132556808526076,26.422009362028323
102,116,[CH3:11][C:12](=[O:13])[C-:14]([CH3:15])[N+:16]#[N:17].[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]3[CH:8]([CH:9]1[O:10]2)[N:17]=[N:16][C:14]3([C:12]([CH3:11])=[O:13])[CH3:15],water,298.15,-40.420468680881186,10.054950141002724,-36.86071751061718,10.722384466490189,-22.497939496715567,23.812271378703645
103,117,[CH3:11][C:12](=[O:13])[CH:14]=[NH+:15][NH-:16].[CH3:1][C:2](=[O:3])[C:4]([C:5]([CH3:6])=[O:7])=[C:8]([CH3:9])[CH3:10]>>[CH3:1][C:2](=[O:3])[C:4]1([C:5]([CH3:6])=[O:7])[C:8]([CH3:9])([CH3:10])[CH:14]([C:12]([CH3:11])=[O:13])[NH:15][NH:16]1,water,298.15,-22.68710930230663,9.888790024739365,-19.360263209954155,11.203830638081293,-4.364735535193464,25.827249540313076
104,118,[CH3:11][C:12](=[O:13])[CH:14]=[NH+:15][NH-:16].[CH3:1][C:2](=[O:3])[C:4]([C:5]([CH3:6])=[O:7])=[C:8]([CH3:9])[CH3:10]>>[CH3:1][C:2](=[O:3])[C:4]1([C:5]([CH3:6])=[O:7])[C:8]([CH3:9])([CH3:10])[NH:16][NH:15][CH:14]1[C:12]([CH3:11])=[O:13],water,298.15,-26.427793678693682,4.171118852553463,-23.10317660790025,5.79938992886419,-7.378683899526405,20.260347575183197
105,119,[CH3:6][C:7](=[O:8])[c:9]1[o:10][c:11](=[O:12])[c-:13]([C:14]#[N:15])[n+:16]1[CH3:17].[CH:1]#[C:2][C:3]([CH3:4])=[O:5]>>[CH:1]1=[C:2]([C:3]([CH3:4])=[O:5])[C:9]2([C:7]([CH3:6])=[O:8])[O:10][C:11](=[O:12])[C:13]1([C:14]#[N:15])[N:16]2[CH3:17],water,298.15,-27.48094408400721,12.167767637515384,-25.292360424252777,12.519597628048434,-11.659159785431918,24.791602068732143
106,120,[CH3:6][C:7](=[O:8])[c:9]1[o:10][c:11](=[O:12])[c-:13]([C:14]#[N:15])[n+:16]1[CH3:17].[CH:1]#[C:2][C:3]([CH3:4])=[O:5]>>[CH:1]1=[C:2]([C:3]([CH3:4])=[O:5])[C:13]2([C:14]#[N:15])[C:11](=[O:12])[O:10][C:9]1([C:7]([CH3:6])=[O:8])[N:16]2[CH3:17],water,298.15,-26.62078421744321,11.580106270010871,-24.33949992456685,12.10499593558974,-10.919319135233248,24.58679866628377
107,121,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[CH3:8][C:9](=[O:10])[C:11]#[N+:12][C-:13]([C:14]#[N:15])[C:16]#[N:17]>>[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[C:13]([C:14]#[N:15])([C:16]#[N:17])[N:12]=[C:11]1[C:9]([CH3:8])=[O:10],water,298.15,-67.25050597254928,10.173711329030901,-64.0281156671596,10.610691933207882,-49.005217676059054,23.631715289373094
108,122,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[CH3:8][C:9](=[O:10])[C:11]#[N+:12][C-:13]([C:14]#[N:15])[C:16]#[N:17]>>[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[C:11]([C:9]([CH3:8])=[O:10])=[N:12][C:13]1([C:14]#[N:15])[C:16]#[N:17],water,298.15,-68.99437425379288,8.148801634634077,-65.89408978812344,8.445700685415678,-51.089923084599256,21.061577034826932
109,123,[CH2:1]=[C:2]([C:3]([CH3:4])=[O:5])[C:6]([CH3:7])=[O:8].[CH3:9][N-:10][N+:11]([CH3:12])=[CH:13][C:14]([CH3:15])=[O:16]>>[CH2:1]1[C:2]([C:3]([CH3:4])=[O:5])([C:6]([CH3:7])=[O:8])[CH:13]([C:14]([CH3:15])=[O:16])[N:11]([CH3:12])[N:10]1[CH3:9],water,298.15,-33.466856731127706,3.386219334717096,-30.459136506743477,4.832640256823396,-16.372752389194094,18.287978716517678
110,125,[CH3:10][C:11](=[O:12])[C:13]#[N+:14][N-:15][C:16]#[N:17].[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[c:6]([C:7]([CH3:8])=[O:9])[n:15]([C:16]#[N:17])[n:14][c:13]1[C:11]([CH3:10])=[O:12],water,298.15,-94.76600261079233,4.343063351114585,-91.04353907704174,4.553148551958905,-75.22472000474626,17.28310532750271
111,126,[CH3:10][C:11](=[O:12])[C:13]#[N+:14][N-:15][C:16]#[N:17].[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[c:6]([C:7]([CH3:8])=[O:9])[c:13]([C:11]([CH3:10])=[O:12])[n:14][n:15]1[C:16]#[N:17],water,298.15,-93.09322236781931,4.250992651012933,-89.5817142552922,4.540765391694124,-74.3225003094966,17.532599510958775
112,127,[CH3:10][NH:11][C:12](=[O:13])[CH:14]=[NH+:15][NH-:16].[CH3:1][O:2][C:3](=[O:4])[C:5]([F:6])=[C:7]([F:8])[F:9]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([F:6])[C:7]([F:8])([F:9])[NH:16][NH:15][CH:14]1[C:12]([NH:11][CH3:10])=[O:13],water,298.15,-48.47959858415979,-3.0968408306838477,-45.75694713522403,-2.607063994195617,-31.80484954426671,10.72607979060974
113,128,[CH3:10][NH:11][C:12](=[O:13])[CH:14]=[NH+:15][NH-:16].[CH3:1][O:2][C:3](=[O:4])[C:5]([F:6])=[C:7]([F:8])[F:9]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([F:6])[C:7]([F:8])([F:9])[CH:14]([C:12]([NH:11][CH3:10])=[O:13])[NH:15][NH:16]1,water,298.15,-48.01606800339633,5.578717984249145,-45.577294792373834,5.683655974754706,-31.82886789268515,18.728834625626188
114,129,[CH3:11][CH:12]=[O+:13][C-:14]([CH3:15])[C:16]#[N:17].[N:1]#[C:2][C:3]1=[C:4]([NH2:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[N:1]#[C:2][C:3]12[C:4]([NH2:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[CH:12]([CH3:11])[O:13][C:14]2([CH3:15])[C:16]#[N:17],water,298.15,-61.051019221076146,-3.770090097914353,-56.74639930990455,-2.6491314892452342,-40.16316059602497,11.39565144983225
115,130,[CH3:11][CH:12]=[O+:13][C-:14]([CH3:15])[C:16]#[N:17].[N:1]#[C:2][C:3]1=[C:4]([NH2:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[N:1]#[C:2][C:3]12[C:4]([NH2:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[C:14]([CH3:15])([C:16]#[N:17])[O:13][CH:12]2[CH3:11],water,298.15,-62.47504153068583,-8.501115573818396,-58.228623491002615,-7.363344870806939,-41.67673541901293,6.043796913497828
116,131,[CH2-:7][O+:8]=[C:9]([CH3:10])[C:11]([CH3:12])=[O:13].[CH3:1][C:2](=[O:3])[C:4]#[C:5][Br:6]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([Br:6])[C:9]([CH3:10])([C:11]([CH3:12])=[O:13])[O:8][CH2:7]1,water,298.15,-97.19840126967371,-7.462080366511603,-93.51238329172433,-6.608639145010556,-79.43217093781624,5.491292373976379
