,rxn_smiles,solvent,temp
80,[CH3:1][C:2]#[C:3][F:4].[CH3:5][NH:6][C:7](=[O:8])[C:9](=[NH+:10][CH-:11][C:12]#[N:13])[C:14]([CH3:15])=[O:16]>>[CH3:1][C:2]1=[C:3]([F:4])[C:9]([C:7]([NH:6][CH3:5])=[O:8])([C:14]([CH3:15])=[O:16])[NH:10][CH:11]1[C:12]#[N:13],water,298.15
81,[CH3:11][C:12](=[O:13])[C:14]#[N+:15][O-:16].[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[CH3:1][O:2][C:3]12[C:4]([CH3:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[O:16][N:15]=[C:14]2[C:12]([CH3:11])=[O:13],water,298.15
82,[CH3:11][C:12](=[O:13])[C:14]#[N+:15][O-:16].[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[CH3:1][O:2][C:3]12[C:4]([CH3:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[C:14]([C:12]([CH3:11])=[O:13])=[N:15][O:16]2,water,298.15
83,[CH2:10]=[N+:11]([CH3:12])[N-:13][C:14]([CH3:15])=[O:16].[F:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[F:1][C:2]12[C:3]([F:4])([CH:5]3[CH:6]=[CH:7][CH:8]1[O:9]3)[N:13]([C:14]([CH3:15])=[O:16])[N:11]([CH3:12])[CH2:10]2,water,298.15
84,[CH2:10]=[N+:11]([CH3:12])[N-:13][C:14]([CH3:15])=[O:16].[F:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[F:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]3[CH:7]([CH:8]1[O:9]2)[N:13]([C:14]([CH3:15])=[O:16])[N:11]([CH3:12])[CH2:10]3,water,298.15
85,[CH3:1][O:2][C:3]#[C:4][C:5]([CH3:6])=[O:7].[CH3:8][O:9][C:10](=[O:11])[C:12]#[N+:13][C-:14]([CH3:15])[CH3:16]>>[CH3:1][O:2][C:3]1=[C:4]([C:5]([CH3:6])=[O:7])[C:12]([C:10]([O:9][CH3:8])=[O:11])=[N:13][C:14]1([CH3:15])[CH3:16],water,298.15
86,[CH3:1][O:2][C:3]#[C:4][C:5]([CH3:6])=[O:7].[CH3:8][O:9][C:10](=[O:11])[C:12]#[N+:13][C-:14]([CH3:15])[CH3:16]>>[CH3:1][O:2][C:3]1=[C:4]([C:5]([CH3:6])=[O:7])[C:14]([CH3:15])([CH3:16])[N:13]=[C:12]1[C:10]([O:9][CH3:8])=[O:11],water,298.15
87,[CH:1]#[C:2][C:3](=[O:4])[NH:5][CH3:6].[N:7]#[C:8][CH:9]=[O+:10][CH-:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH:1]1=[C:2]([C:3](=[O:4])[NH:5][CH3:6])[CH:9]([C:8]#[N:7])[O:10][CH:11]1[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1,water,298.15
88,[CH:1]#[C:2][C:3](=[O:4])[NH:5][CH3:6].[N:7]#[C:8][CH:9]=[O+:10][CH-:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH:1]1=[C:2]([C:3](=[O:4])[NH:5][CH3:6])[CH:11]([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[O:10][CH:9]1[C:8]#[N:7],water,298.15
89,[CH3:1][O:2][C:3]#[C:4][Cl:5].[CH:6]#[N+:7][C-:8]([C:9]([CH3:10])=[O:11])[C:12](=[O:13])[NH:14][CH3:15]>>[CH3:1][O:2][C:3]1=[C:4]([Cl:5])[CH:6]=[N:7][C:8]1([C:9]([CH3:10])=[O:11])[C:12](=[O:13])[NH:14][CH3:15],water,298.15
90,[CH3:1][O:2][C:3]#[C:4][Cl:5].[CH:6]#[N+:7][C-:8]([C:9]([CH3:10])=[O:11])[C:12](=[O:13])[NH:14][CH3:15]>>[CH3:1][O:2][C:3]1=[C:4]([Cl:5])[C:8]([C:9]([CH3:10])=[O:11])([C:12](=[O:13])[NH:14][CH3:15])[N:7]=[CH:6]1,water,298.15
91,[CH2-:10][N+:11]#[C:12][C:13](=[O:14])[NH:15][CH3:16].[CH3:1][C:2]1=[C:3]([CH3:4])[CH:5]2[CH2:6][CH2:7][CH:8]1[CH2:9]2>>[CH3:1][C:2]12[C:3]([CH3:4])([CH:5]3[CH2:6][CH2:7][CH:8]1[CH2:9]3)[CH2:10][N:11]=[C:12]2[C:13](=[O:14])[NH:15][CH3:16],water,298.15
92,[CH3:1][C:2](=[O:3])[C:4]#[C:5][Cl:6].[CH3:7][C-:8]([C:9]#[N:10])[O+:11]=[C:12]([C:13]#[N:14])[C:15]#[N:16]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([Cl:6])[C:8]([CH3:7])([C:9]#[N:10])[O:11][C:12]1([C:13]#[N:14])[C:15]#[N:16],water,298.15
93,[CH3:1][C:2](=[O:3])[C:4]#[C:5][Cl:6].[CH3:7][C-:8]([C:9]#[N:10])[O+:11]=[C:12]([C:13]#[N:14])[C:15]#[N:16]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([Cl:6])[C:12]([C:13]#[N:14])([C:15]#[N:16])[O:11][C:8]1([CH3:7])[C:9]#[N:10],water,298.15
94,[CH2:8]=[O+:9][C-:10]([C:11]([CH3:12])=[O:13])[C:14]([CH3:15])=[O:16].[CH3:1][C:2]#[C:3][C:4](=[O:5])[NH:6][CH3:7]>>[CH3:1][C:2]1=[C:3]([C:4](=[O:5])[NH:6][CH3:7])[C:10]([C:11]([CH3:12])=[O:13])([C:14]([CH3:15])=[O:16])[O:9][CH2:8]1,water,298.15
95,[CH2:8]=[O+:9][C-:10]([C:11]([CH3:12])=[O:13])[C:14]([CH3:15])=[O:16].[CH3:1][C:2]#[C:3][C:4](=[O:5])[NH:6][CH3:7]>>[CH3:1][C:2]1=[C:3]([C:4](=[O:5])[NH:6][CH3:7])[CH2:8][O:9][C:10]1([C:11]([CH3:12])=[O:13])[C:14]([CH3:15])=[O:16],water,298.15
96,[CH3:6][C:7](=[O:8])[c:9]1[o:10][c:11](=[O:12])[c-:13]([C:14]#[N:15])[n+:16]1[CH3:17].[CH:1]#[C:2][C:3]([CH3:4])=[O:5]>>[CH:1]1=[C:2]([C:3]([CH3:4])=[O:5])[C:13]2([C:14]#[N:15])[C:11](=[O:12])[O:10][C:9]1([C:7]([CH3:6])=[O:8])[N:16]2[CH3:17],water,298.15
97,[CH3:6][C:7](=[O:8])[c:9]1[o:10][c:11](=[O:12])[c-:13]([C:14]#[N:15])[n+:16]1[CH3:17].[CH:1]#[C:2][C:3]([CH3:4])=[O:5]>>[CH:1]1=[C:2]([C:3]([CH3:4])=[O:5])[C:9]2([C:7]([CH3:6])=[O:8])[O:10][C:11](=[O:12])[C:13]1([C:14]#[N:15])[N:16]2[CH3:17],water,298.15
98,[CH3:10][C:11](=[O:12])[C:13]#[N+:14][N-:15][C:16]#[N:17].[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[c:6]([C:7]([CH3:8])=[O:9])[n:15]([C:16]#[N:17])[n:14][c:13]1[C:11]([CH3:10])=[O:12],water,298.15
99,[CH3:10][C:11](=[O:12])[C:13]#[N+:14][N-:15][C:16]#[N:17].[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[c:6]([C:7]([CH3:8])=[O:9])[c:13]([C:11]([CH3:10])=[O:12])[n:14][n:15]1[C:16]#[N:17],water,298.15
100,[CH2:1]=[C:2]([C:3]([CH3:4])=[O:5])[C:6]([CH3:7])=[O:8].[CH3:9][N-:10][N+:11]([CH3:12])=[CH:13][C:14]([CH3:15])=[O:16]>>[CH2:1]1[C:2]([C:3]([CH3:4])=[O:5])([C:6]([CH3:7])=[O:8])[N:10]([CH3:9])[N:11]([CH3:12])[CH:13]1[C:14]([CH3:15])=[O:16],water,298.15
101,[CH2:1]=[C:2]([C:3]([CH3:4])=[O:5])[C:6]([CH3:7])=[O:8].[CH3:9][N-:10][N+:11]([CH3:12])=[CH:13][C:14]([CH3:15])=[O:16]>>[CH2:1]1[C:2]([C:3]([CH3:4])=[O:5])([C:6]([CH3:7])=[O:8])[CH:13]([C:14]([CH3:15])=[O:16])[N:11]([CH3:12])[N:10]1[CH3:9],water,298.15
102,[CH3:11][C:12](=[O:13])[CH:14]=[NH+:15][NH-:16].[CH3:1][C:2](=[O:3])[C:4]([C:5]([CH3:6])=[O:7])=[C:8]([CH3:9])[CH3:10]>>[CH3:1][C:2](=[O:3])[C:4]1([C:5]([CH3:6])=[O:7])[C:8]([CH3:9])([CH3:10])[CH:14]([C:12]([CH3:11])=[O:13])[NH:15][NH:16]1,water,298.15
103,[CH3:11][C:12](=[O:13])[CH:14]=[NH+:15][NH-:16].[CH3:1][C:2](=[O:3])[C:4]([C:5]([CH3:6])=[O:7])=[C:8]([CH3:9])[CH3:10]>>[CH3:1][C:2](=[O:3])[C:4]1([C:5]([CH3:6])=[O:7])[C:8]([CH3:9])([CH3:10])[NH:16][NH:15][CH:14]1[C:12]([CH3:11])=[O:13],water,298.15
104,[CH3:1][O:2][C:3]#[C:4][F:5].[CH3:6][C:7]([C:8]#[N:9])=[NH+:10][N-:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH3:1][O:2][C:3]1=[C:4]([F:5])[N:11]([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[NH:10][C:7]1([CH3:6])[C:8]#[N:9],water,298.15
105,[CH3:1][O:2][C:3]#[C:4][F:5].[CH3:6][C:7]([C:8]#[N:9])=[NH+:10][N-:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH3:1][O:2][C:3]1=[C:4]([F:5])[C:7]([CH3:6])([C:8]#[N:9])[NH:10][N:11]1[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1,water,298.15
106,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[CH3:8][C:9](=[O:10])[C:11]#[N+:12][C-:13]([C:14]#[N:15])[C:16]#[N:17]>>[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[C:11]([C:9]([CH3:8])=[O:10])=[N:12][C:13]1([C:14]#[N:15])[C:16]#[N:17],water,298.15
107,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[CH3:8][C:9](=[O:10])[C:11]#[N+:12][C-:13]([C:14]#[N:15])[C:16]#[N:17]>>[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[C:13]([C:14]#[N:15])([C:16]#[N:17])[N:12]=[C:11]1[C:9]([CH3:8])=[O:10],water,298.15
108,[CH3:11][C:12](=[O:13])[C-:14]([CH3:15])[N+:16]#[N:17].[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][C:2]12[C:3]([C:4]#[N:5])([CH:6]3[CH:7]=[CH:8][CH:9]1[O:10]3)[C:14]([C:12]([CH3:11])=[O:13])([CH3:15])[N:16]=[N:17]2,water,298.15
109,[CH3:11][C:12](=[O:13])[C-:14]([CH3:15])[N+:16]#[N:17].[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]3[CH:8]([CH:9]1[O:10]2)[C:14]([C:12]([CH3:11])=[O:13])([CH3:15])[N:16]=[N:17]3,water,298.15
110,[CH3:11][C:12](=[O:13])[C-:14]([CH3:15])[N+:16]#[N:17].[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][C:2]12[C:3]([C:4]#[N:5])([CH:6]3[CH:7]=[CH:8][CH:9]1[O:10]3)[N:17]=[N:16][C:14]2([C:12]([CH3:11])=[O:13])[CH3:15],water,298.15
111,[CH3:11][C:12](=[O:13])[C-:14]([CH3:15])[N+:16]#[N:17].[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]3[CH:8]([CH:9]1[O:10]2)[N:17]=[N:16][C:14]3([C:12]([CH3:11])=[O:13])[CH3:15],water,298.15
112,[CH3:11][C:12]([CH3:13])=[N+:14]([CH3:15])[O-:16].[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[CH3:1][O:2][C:3]12[C:4]([F:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[C:12]([CH3:11])([CH3:13])[N:14]([CH3:15])[O:16]2,water,298.15
113,[CH3:11][C:12]([CH3:13])=[N+:14]([CH3:15])[O-:16].[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[CH3:1][O:2][C:3]12[C:4]([F:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[O:16][N:14]([CH3:15])[C:12]2([CH3:11])[CH3:13],water,298.15
114,[CH3:10][NH:11][C:12](=[O:13])[CH:14]=[NH+:15][NH-:16].[CH3:1][O:2][C:3](=[O:4])[C:5]([F:6])=[C:7]([F:8])[F:9]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([F:6])[C:7]([F:8])([F:9])[NH:16][NH:15][CH:14]1[C:12]([NH:11][CH3:10])=[O:13],water,298.15
115,[CH3:10][NH:11][C:12](=[O:13])[CH:14]=[NH+:15][NH-:16].[CH3:1][O:2][C:3](=[O:4])[C:5]([F:6])=[C:7]([F:8])[F:9]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([F:6])[C:7]([F:8])([F:9])[CH:14]([C:12]([NH:11][CH3:10])=[O:13])[NH:15][NH:16]1,water,298.15
116,[CH2-:7][O+:8]=[C:9]([CH3:10])[C:11]([CH3:12])=[O:13].[CH3:1][C:2](=[O:3])[C:4]#[C:5][Br:6]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([Br:6])[CH2:7][O:8][C:9]1([CH3:10])[C:11]([CH3:12])=[O:13],water,298.15
117,[CH2-:7][O+:8]=[C:9]([CH3:10])[C:11]([CH3:12])=[O:13].[CH3:1][C:2](=[O:3])[C:4]#[C:5][Br:6]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([Br:6])[C:9]([CH3:10])([C:11]([CH3:12])=[O:13])[O:8][CH2:7]1,water,298.15
118,[CH3:9][C:10](=[O:11])[CH:12]=[O+:13][C-:14]([CH3:15])[C:16]#[N:17].[F:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[F:1][C:2]12[CH:3]([CH:4]3[CH:5]=[CH:6][CH:7]1[O:8]3)[C:14]([CH3:15])([C:16]#[N:17])[O:13][CH:12]2[C:10]([CH3:9])=[O:11],water,298.15
119,[CH3:9][C:10](=[O:11])[CH:12]=[O+:13][C-:14]([CH3:15])[C:16]#[N:17].[F:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[F:1][C:2]1=[CH:3][CH:4]2[CH:5]3[CH:6]([CH:7]1[O:8]2)[C:14]([CH3:15])([C:16]#[N:17])[O:13][CH:12]3[C:10]([CH3:9])=[O:11],water,298.15
120,[CH3:9][C:10](=[O:11])[CH:12]=[O+:13][C-:14]([CH3:15])[C:16]#[N:17].[F:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[F:1][C:2]12[CH:3]([CH:4]3[CH:5]=[CH:6][CH:7]1[O:8]3)[CH:12]([C:10]([CH3:9])=[O:11])[O:13][C:14]2([CH3:15])[C:16]#[N:17],water,298.15
121,[CH3:9][C:10](=[O:11])[CH:12]=[O+:13][C-:14]([CH3:15])[C:16]#[N:17].[F:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[F:1][C:2]1=[CH:3][CH:4]2[CH:5]3[CH:6]([CH:7]1[O:8]2)[CH:12]([C:10]([CH3:9])=[O:11])[O:13][C:14]3([CH3:15])[C:16]#[N:17],water,298.15
122,[CH3:1][C:2]#[C:3][Br:4].[CH3:5][CH-:6][O+:7]=[C:8]([CH3:9])[C:10](=[O:11])[O:12][CH3:13]>>[CH3:1][C:2]1=[C:3]([Br:4])[CH:6]([CH3:5])[O:7][C:8]1([CH3:9])[C:10](=[O:11])[O:12][CH3:13],water,298.15
123,[CH3:1][C:2]#[C:3][Br:4].[CH3:5][CH-:6][O+:7]=[C:8]([CH3:9])[C:10](=[O:11])[O:12][CH3:13]>>[CH3:1][C:2]1=[C:3]([Br:4])[C:8]([CH3:9])([C:10](=[O:11])[O:12][CH3:13])[O:7][CH:6]1[CH3:5],water,298.15
124,[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][NH2:7].[CH3:8][C:9](=[O:10])[c:11]1[o:12][c:13](=[O:14])[c-:15]([CH3:16])[o+:17]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([NH2:7])[C:11]2([C:9]([CH3:8])=[O:10])[O:12][C:13](=[O:14])[C:15]1([CH3:16])[O:17]2,water,298.15
125,[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][NH2:7].[CH3:8][C:9](=[O:10])[c:11]1[o:12][c:13](=[O:14])[c-:15]([CH3:16])[o+:17]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([NH2:7])[C:15]2([CH3:16])[C:13](=[O:14])[O:12][C:11]1([C:9]([CH3:8])=[O:10])[O:17]2,water,298.15
126,[CH3:12][C:13](=[O:14])[CH:15]=[NH+:16][O-:17].[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[CH:15]([C:13]([CH3:12])=[O:14])[NH:16][O:17]1,water,298.15
127,[CH3:12][C:13](=[O:14])[CH:15]=[NH+:16][O-:17].[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[O:17][NH:16][CH:15]1[C:13]([CH3:12])=[O:14],water,298.15
128,[CH3:12][C:13](=[O:14])[C:15]#[N+:16][NH-:17].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:6][CH:7]2[CH2:8][CH2:9][CH:10]1[CH2:11]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[CH:6]([CH:7]3[CH2:8][CH2:9][CH:10]1[CH2:11]3)[C:15]([C:13]([CH3:12])=[O:14])=[N:16][NH:17]2,water,298.15
129,[CH3:12][C:13](=[O:14])[C:15]#[N+:16][NH-:17].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:6][CH:7]2[CH2:8][CH2:9][CH:10]1[CH2:11]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[CH:6]([CH:7]3[CH2:8][CH2:9][CH:10]1[CH2:11]3)[NH:17][N:16]=[C:15]2[C:13]([CH3:12])=[O:14],water,298.15
130,[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][F:7].[CH3:8][C:9](=[O:10])[c:11]1[nH+:12][c-:13]([CH3:14])[c:15](=[O:16])[o:17]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([F:7])[C:11]2([C:9]([CH3:8])=[O:10])[NH:12][C:13]1([CH3:14])[C:15](=[O:16])[O:17]2,water,298.15
131,[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][F:7].[CH3:8][C:9](=[O:10])[c:11]1[nH+:12][c-:13]([CH3:14])[c:15](=[O:16])[o:17]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([F:7])[C:13]2([CH3:14])[NH:12][C:11]1([C:9]([CH3:8])=[O:10])[O:17][C:15]2=[O:16],water,298.15
132,[CH3:12][O:13][C:14](=[O:15])[N-:16][N+:17]#[N:18].[N:1]#[C:2][C:3]1=[C:4]([C:5]#[N:6])[CH:7]2[CH:8]=[CH:9][CH:10]1[O:11]2>>[N:1]#[C:2][C:3]12[C:4]([C:5]#[N:6])([CH:7]3[CH:8]=[CH:9][CH:10]1[O:11]3)[N:16]([C:14]([O:13][CH3:12])=[O:15])[N:17]=[N:18]2,water,298.15
133,[CH3:12][O:13][C:14](=[O:15])[N-:16][N+:17]#[N:18].[N:1]#[C:2][C:3]1=[C:4]([C:5]#[N:6])[CH:7]2[CH:8]=[CH:9][CH:10]1[O:11]2>>[N:1]#[C:2][C:3]1=[C:4]([C:5]#[N:6])[CH:7]2[CH:8]3[CH:9]([CH:10]1[O:11]2)[N:16]([C:14]([O:13][CH3:12])=[O:15])[N:17]=[N:18]3,water,298.15
134,[CH3:1][O:2][C:3]([O:4][CH3:5])=[C:6]([F:7])[F:8].[CH3:9][CH:10]=[NH+:11][N-:12][C:13](=[O:14])[NH:15][CH3:16]>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]([F:7])([F:8])[CH:10]([CH3:9])[NH:11][N:12]1[C:13](=[O:14])[NH:15][CH3:16],water,298.15
135,[CH3:1][O:2][C:3]([O:4][CH3:5])=[C:6]([F:7])[F:8].[CH3:9][CH:10]=[NH+:11][N-:12][C:13](=[O:14])[NH:15][CH3:16]>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]([F:7])([F:8])[N:12]([C:13](=[O:14])[NH:15][CH3:16])[NH:11][CH:10]1[CH3:9],water,298.15
136,[CH3:1][O:2][C:3]#[C:4][C:5]([CH3:6])=[O:7].[CH3:8][O:9][C:10](=[O:11])[N:12]=[N+:13]([CH3:14])[N-:15][C:16]#[N:17]>>[CH3:1][O:2][C:3]1=[C:4]([C:5]([CH3:6])=[O:7])[N:15]([C:16]#[N:17])[N:13]([CH3:14])[N:12]1[C:10]([O:9][CH3:8])=[O:11],water,298.15
137,[CH3:1][O:2][C:3]#[C:4][C:5]([CH3:6])=[O:7].[CH3:8][O:9][C:10](=[O:11])[N:12]=[N+:13]([CH3:14])[N-:15][C:16]#[N:17]>>[CH3:1][O:2][C:3]1=[C:4]([C:5]([CH3:6])=[O:7])[N:12]([C:10]([O:9][CH3:8])=[O:11])[N:13]([CH3:14])[N:15]1[C:16]#[N:17],water,298.15
138,[CH3:10][c:11]1[o:12][c:13](=[O:14])[n-:15][n+:16]1[CH3:17].[CH3:1][C:2]1=[C:3]([CH3:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[CH3:1][C:2]12[C:3]([CH3:4])([CH:5]3[CH:6]=[CH:7][CH:8]1[O:9]3)[N:15]1[C:13](=[O:14])[O:12][C:11]2([CH3:10])[N:16]1[CH3:17],water,298.15
139,[CH3:10][c:11]1[o:12][c:13](=[O:14])[n-:15][n+:16]1[CH3:17].[CH3:1][C:2]1=[C:3]([CH3:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[CH3:1][C:2]1=[C:3]([CH3:4])[CH:5]2[CH:6]3[CH:7]([CH:8]1[O:9]2)[N:15]1[C:13](=[O:14])[O:12][C:11]3([CH3:10])[N:16]1[CH3:17],water,298.15
140,[CH3:11][C-:12]([C:13]#[N:14])[O+:15]=[CH:16][C:17]#[N:18].[CH3:1][O:2][C:3]#[C:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1>>[CH3:1][O:2][C:3]1=[C:4]([c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[C:12]([CH3:11])([C:13]#[N:14])[O:15][CH:16]1[C:17]#[N:18],water,298.15
141,[CH3:11][C-:12]([C:13]#[N:14])[O+:15]=[CH:16][C:17]#[N:18].[CH3:1][O:2][C:3]#[C:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1>>[CH3:1][O:2][C:3]1=[C:4]([c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[CH:16]([C:17]#[N:18])[O:15][C:12]1([CH3:11])[C:13]#[N:14],water,298.15
142,[CH3:13][CH-:14][N+:15]#[N:16].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6]([Cl:7])([CH:8]3[CH:9]=[CH:10][CH:11]1[O:12]3)[N:16]=[N:15][CH:14]2[CH3:13],water,298.15
143,[CH3:13][CH-:14][N+:15]#[N:16].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]3[CH:10]([CH:11]1[O:12]2)[N:16]=[N:15][CH:14]3[CH3:13],water,298.15
144,[CH3:13][CH-:14][N+:15]#[N:16].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6]([Cl:7])([CH:8]3[CH:9]=[CH:10][CH:11]1[O:12]3)[CH:14]([CH3:13])[N:15]=[N:16]2,water,298.15
145,[CH3:13][CH-:14][N+:15]#[N:16].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]3[CH:10]([CH:11]1[O:12]2)[CH:14]([CH3:13])[N:15]=[N:16]3,water,298.15
146,[CH3:4][NH:5][C:6](=[O:7])[c:8]1[nH+:9][c-:10]([C:11](=[O:12])[NH:13][CH3:14])[c:15](=[O:16])[o:17]1.[CH:1]#[C:2][CH3:3]>>[CH:1]1=[C:2]([CH3:3])[C:10]2([C:11](=[O:12])[NH:13][CH3:14])[NH:9][C:8]1([C:6]([NH:5][CH3:4])=[O:7])[O:17][C:15]2=[O:16],water,298.15
147,[CH3:4][NH:5][C:6](=[O:7])[c:8]1[nH+:9][c-:10]([C:11](=[O:12])[NH:13][CH3:14])[c:15](=[O:16])[o:17]1.[CH:1]#[C:2][CH3:3]>>[CH:1]1=[C:2]([CH3:3])[C:8]2([C:6]([NH:5][CH3:4])=[O:7])[NH:9][C:10]1([C:11](=[O:12])[NH:13][CH3:14])[C:15](=[O:16])[O:17]2,water,298.15
148,[CH3:1][C:2]#[C:3][CH3:4].[CH3:5][O:6][C:7](=[O:8])[C-:9]([C:10]([CH3:11])=[O:12])[N+:13]([CH3:14])=[CH:15][C:16]#[N:17]>>[CH3:1][C:2]1=[C:3]([CH3:4])[C:9]([C:7]([O:6][CH3:5])=[O:8])([C:10]([CH3:11])=[O:12])[N:13]([CH3:14])[CH:15]1[C:16]#[N:17],water,298.15
